"id"	"省份"	"城市"	"区县"	"省份编码"	"城市编码"	"区县编码"	"别名"	"面源坐标"	"绝对地址"
"177"	"河北省"	"沧州市"	"河间市"	"130000"	"130900"	"130984"	"0"	"38.316260,115.940370;38.675925,116.648942"	"河北省沧州市河间市"
"178"	"河北省"	"沧州市"	"沧县"	"130000"	"130900"	"130921"	"0"	"38.091660,116.468865;38.548921,117.160608"	"河北省沧州市运河区"
"179"	"河北省"	"沧州市"	"献县"	"130000"	"130900"	"130929"	"0"	"38.068501,115.837507;38.381512,116.511105"	"河北省沧州市献县"
"180"	"河北省"	"沧州市"	"泊头市"	"130000"	"130900"	"130981"	"0"	"37.918334,116.047972;38.229414,116.766562"	"河北省沧州市泊头市"
"181"	"河北省"	"沧州市"	"黄骅市"	"130000"	"130900"	"130983"	"0"	"38.154918,117.089955;38.647938,117.959822"	"河北省沧州市黄骅市"
"182"	"河北省"	"沧州市"	"盐山县"	"130000"	"130900"	"130925"	"0"	"37.842554,117.019298;38.125069,117.512814"	"河北省沧州市盐山县"
"183"	"河北省"	"沧州市"	"青县"	"130000"	"130900"	"130922"	"0"	"38.393240,116.595358;38.752481,117.102932"	"河北省沧州市青县"
"184"	"河北省"	"沧州市"	"吴桥县"	"130000"	"130900"	"130928"	"0"	"37.476951,116.325656;37.803756,116.711203"	"河北省沧州市吴桥县"
"185"	"河北省"	"沧州市"	"海兴县"	"130000"	"130900"	"130924"	"0"	"37.942990,117.325066;38.289644,117.861620"	"河北省沧州市海兴县"
"186"	"河北省"	"沧州市"	"东光县"	"130000"	"130900"	"130923"	"0"	"37.738114,116.472200;38.039561,116.895133"	"河北省沧州市东光县"
"187"	"河北省"	"沧州市"	"南皮县"	"130000"	"130900"	"130927"	"0"	"37.838328,116.554043;38.191118,117.075657"	"河北省沧州市南皮县"
"188"	"河北省"	"沧州市"	"肃宁县"	"130000"	"130900"	"130926"	"0"	"38.292700,115.708879;38.548508,116.058192"	"河北省沧州市肃宁县"
"189"	"河北省"	"沧州市"	"运河区"	"130000"	"130900"	"130903"	"0"	"38.230499,116.773267;38.414685,116.897441"	"河北省沧州市运河区"
"190"	"河北省"	"沧州市"	"新华区"	"130000"	"130900"	"130902"	"0"	"38.254183,116.863379;38.365643,116.965157"	"河北省沧州市新华区"
"191"	"河北省"	"沧州市"	"孟村回族自治县"	"130000"	"130900"	"130930"	"0"	"37.947511,117.033399;38.240240,117.360885"	"河北省沧州市孟村回族自治县"
"192"	"河北省"	"廊坊市"	"廊坊市"	"130000"	"0"	"131000"	"0"	"38.479263,116.123478;40.102784,117.266522"	"河北省廊坊市安次区"
"193"	"河北省"	"廊坊市"	"文安县"	"130000"	"131000"	"131026"	"0"	"38.742729,116.196529;39.057826,116.762867"	"河北省廊坊市文安县"
"194"	"河北省"	"廊坊市"	"霸州市"	"130000"	"131000"	"131081"	"0"	"38.988802,116.268772;39.226916,116.934449"	"河北省廊坊市霸州市"
"195"	"河北省"	"廊坊市"	"三河市"	"130000"	"131000"	"131082"	"0"	"39.813017,116.763082;40.102784,117.266522"	"河北省廊坊市三河市"
"196"	"河北省"	"廊坊市"	"永清县"	"130000"	"131000"	"131023"	"0"	"39.133401,116.383740;39.484984,116.758650"	"河北省廊坊市永清县"
"197"	"河北省"	"廊坊市"	"广阳区"	"130000"	"131000"	"131003"	"0"	"39.450257,116.413425;39.629950,116.832715"	"河北省廊坊市广阳区"
"198"	"河北省"	"廊坊市"	"大城县"	"130000"	"131000"	"131025"	"0"	"38.479263,116.368888;38.879542,116.787619"	"河北省廊坊市大城县"
"199"	"河北省"	"廊坊市"	"安次区"	"130000"	"131000"	"131002"	"0"	"39.153147,116.605891;39.557590,116.899219"	"河北省廊坊市安次区"
"200"	"河北省"	"廊坊市"	"固安县"	"130000"	"131000"	"131022"	"0"	"39.137351,116.123478;39.522182,116.480692"	"河北省廊坊市固安县"
"201"	"河北省"	"廊坊市"	"香河县"	"130000"	"131000"	"131024"	"0"	"39.621877,116.889375;39.860574,117.212866"	"河北省廊坊市香河县"
"202"	"河北省"	"廊坊市"	"大厂回族自治县"	"130000"	"131000"	"131028"	"0"	"39.834015,116.826594;39.973176,117.069095"	"河北省廊坊市大厂回族自治县"
"203"	"河北省"	"衡水市"	"衡水市"	"130000"	"0"	"131100"	"0"	"37.065474,115.197873;38.376080,116.571595"	"河北省衡水市桃城区"
"204"	"河北省"	"衡水市"	"深州市"	"130000"	"131100"	"131182"	"0"	"37.719477,115.350060;38.200051,115.848399"	"河北省衡水市深州市"
"205"	"河北省"	"衡水市"	"景县"	"130000"	"131100"	"131127"	"0"	"37.468058,115.915246;37.877058,116.482918"	"河北省衡水市景县"
"206"	"河北省"	"衡水市"	"故城县"	"130000"	"131100"	"131126"	"0"	"37.065474,115.759245;37.553045,116.292023"	"河北省衡水市故城县"
"207"	"河北省"	"衡水市"	"桃城区"	"130000"	"131100"	"131102"	"0"	"37.615187,115.434179;37.837160,115.850213"	"河北省衡水市桃城区"
"208"	"河北省"	"衡水市"	"冀州区"	"130000"	"131100"	"131103"	"0"	"37.323561,115.198640;37.748698,115.696371"	"河北省衡水市冀州市"
"209"	"河北省"	"衡水市"	"枣强县"	"130000"	"131100"	"131121"	"0"	"37.220814,115.565687;37.657534,115.982831"	"河北省衡水市枣强县"
"210"	"河北省"	"衡水市"	"阜城县"	"130000"	"131100"	"131128"	"0"	"37.773925,116.059528;38.030257,116.571595"	"河北省衡水市阜城县"
"211"	"河北省"	"衡水市"	"武邑县"	"130000"	"131100"	"131122"	"0"	"37.636887,115.755035;38.013944,116.132140"	"河北省衡水市武邑县"
"212"	"河北省"	"衡水市"	"安平县"	"130000"	"131100"	"131125"	"0"	"38.093560,115.331806;38.362652,115.685757"	"河北省衡水市安平县"
"213"	"河北省"	"衡水市"	"饶阳县"	"130000"	"131100"	"131124"	"0"	"38.095620,115.566802;38.376080,115.906110"	"河北省衡水市饶阳县"
"214"	"河北省"	"衡水市"	"武强县"	"130000"	"131100"	"131123"	"0"	"37.920595,115.776928;38.170636,116.072929"	"河北省衡水市武强县"
"215"	"山西省"	"山西省"	"山西省"	"0"	"0"	"140000"	"0"	"34.590564,110.226478;40.749674,114.569058"	"山西省太原市万柏林区"
"216"	"山西省"	"太原市"	"太原市"	"140000"	"0"	"140100"	"0"	"37.462530,111.522479;38.427204,113.162732"	"山西省太原市杏花岭区"
"217"	"山西省"	"太原市"	"万柏林区"	"140000"	"140100"	"140109"	"0"	"37.786232,112.277251;37.983008,112.549449"	"山西省太原市万柏林区"
"218"	"山西省"	"太原市"	"古交市"	"140000"	"140100"	"140181"	"0"	"37.675242,111.741073;38.182185,112.356456"	"山西省太原市古交市"
"219"	"山西省"	"太原市"	"尖草坪区"	"140000"	"140100"	"140108"	"0"	"37.887386,112.361950;38.077283,112.647163"	"山西省太原市尖草坪区"
"220"	"山西省"	"太原市"	"杏花岭区"	"140000"	"140100"	"140107"	"0"	"37.867920,112.543580;37.986171,112.784964"	"山西省太原市杏花岭区"
"221"	"山西省"	"太原市"	"阳曲县"	"140000"	"140100"	"140122"	"0"	"37.943738,112.211837;38.427204,113.162732"	"山西省太原市阳曲县"
"222"	"山西省"	"太原市"	"小店区"	"140000"	"140100"	"140105"	"0"	"37.603941,112.411141;37.864994,112.704761"	"山西省太原市小店区"
"223"	"山西省"	"太原市"	"清徐县"	"140000"	"140100"	"140121"	"0"	"37.462530,112.176715;37.787931,112.634857"	"山西省太原市清徐县"
"224"	"山西省"	"太原市"	"娄烦县"	"140000"	"140100"	"140123"	"0"	"37.853952,111.522479;38.231087,112.052964"	"山西省太原市娄烦县"
"225"	"山西省"	"太原市"	"迎泽区"	"140000"	"140100"	"140106"	"0"	"37.807670,112.542984;37.929177,112.790420"	"山西省太原市迎泽区"
"226"	"山西省"	"太原市"	"晋源区"	"140000"	"140100"	"140110"	"0"	"37.620686,112.332390;37.831475,112.555669"	"山西省太原市晋源区"
"227"	"山西省"	"大同市"	"大同市"	"140000"	"0"	"140200"	"0"	"39.054186,112.585948;40.749674,114.569058"	"山西省大同市城区"
"228"	"山西省"	"大同市"	"矿区"	"140000"	"140200"	"140203"	"0"	"39.921916,112.882622;40.150882,113.211381"	"山西省大同市南郊区"
"229"	"山西省"	"大同市"	"浑源县"	"140000"	"140200"	"140225"	"0"	"39.372117,113.385529;39.883142,113.985333"	"山西省大同市浑源县"
"230"	"山西省"	"大同市"	"大同县"	"140000"	"140200"	"140227"	"0"	"39.726432,113.335579;40.265236,113.876484"	"山西省大同市大同县"
"231"	"山西省"	"大同市"	"城区"	"140000"	"140200"	"140202"	"0"	"40.058063,113.267614;40.145441,113.337151"	"山西省大同市城区"
"232"	"山西省"	"大同市"	"阳高县"	"140000"	"140200"	"140221"	"0"	"39.842612,113.484726;40.525977,114.109142"	"山西省大同市阳高县"
"233"	"山西省"	"大同市"	"灵丘县"	"140000"	"140200"	"140224"	"0"	"39.054186,113.898815;39.659379,114.569058"	"山西省大同市灵丘县"
"234"	"山西省"	"大同市"	"天镇县"	"140000"	"140200"	"140222"	"0"	"40.152766,113.912538;40.749674,114.540236"	"山西省大同市天镇县"
"235"	"山西省"	"大同市"	"南郊区"	"140000"	"140200"	"140211"	"0"	"39.897192,112.883951;40.292167,113.408373"	"山西省大同市南郊区"
"236"	"山西省"	"大同市"	"广灵县"	"140000"	"140200"	"140223"	"0"	"39.596602,113.858608;39.936375,114.443953"	"山西省大同市广灵县"
"237"	"山西省"	"大同市"	"左云县"	"140000"	"140200"	"140226"	"0"	"39.748447,112.585948;40.259684,112.985643"	"山西省大同市左云县"
"238"	"山西省"	"大同市"	"新荣区"	"140000"	"140200"	"140212"	"0"	"40.134506,112.875042;40.419593,113.528105"	"山西省大同市新荣区"
"239"	"山西省"	"阳泉市"	"阳泉市"	"140000"	"0"	"140300"	"0"	"37.668164,112.926255;38.530465,114.051139"	"山西省阳泉市矿区"
"240"	"山西省"	"阳泉市"	"盂县"	"140000"	"140300"	"140322"	"0"	"37.953752,112.926255;38.530465,113.840764"	"山西省阳泉市盂县"
"241"	"山西省"	"阳泉市"	"平定县"	"140000"	"140300"	"140321"	"0"	"37.668164,113.445961;38.116542,114.051139"	"山西省阳泉市平定县"
"242"	"山西省"	"阳泉市"	"郊区"	"140000"	"140300"	"140311"	"0"	"37.773301,113.332096;38.096337,113.718988"	"山西省阳泉市郊区"
"243"	"山西省"	"阳泉市"	"矿区"	"140000"	"140300"	"140303"	"0"	"37.860013,113.510343;37.918803,113.579459"	"山西省阳泉市郊区"
"244"	"山西省"	"阳泉市"	"城区"	"140000"	"140300"	"140302"	"0"	"37.842916,113.569374;37.880841,113.660316"	"山西省阳泉市城区"
"245"	"山西省"	"长治市"	"长治市"	"140000"	"0"	"140400"	"0"	"35.828949,111.988034;37.130449,113.745716"	"山西省长治市城区"
"246"	"山西省"	"长治市"	"屯留县"	"140000"	"140400"	"140424"	"0"	"36.194665,112.454661;36.515415,113.054889"	"山西省长治市屯留县"
"247"	"山西省"	"长治市"	"武乡县"	"140000"	"140400"	"140429"	"0"	"36.662024,112.446902;37.130449,113.378240"	"山西省长治市武乡县"
"248"	"山西省"	"长治市"	"沁源县"	"140000"	"140400"	"140431"	"0"	"36.343836,111.988034;37.021083,112.555652"	"山西省长治市沁源县"
"249"	"山西省"	"长治市"	"壶关县"	"140000"	"140400"	"140427"	"0"	"35.828949,113.137209;36.224293,113.669044"	"山西省长治市壶关县"
"250"	"山西省"	"长治市"	"沁县"	"140000"	"140400"	"140430"	"0"	"36.437283,112.474431;36.979597,112.911887"	"山西省长治市沁县"
"251"	"山西省"	"长治市"	"长治县"	"140000"	"140400"	"140421"	"0"	"35.873498,112.968848;36.180367,113.210913"	"山西省长治市长治县"
"252"	"山西省"	"长治市"	"平顺县"	"140000"	"140400"	"140425"	"0"	"35.957844,113.192036;36.466049,113.745716"	"山西省长治市平顺县"
"253"	"山西省"	"长治市"	"长子县"	"140000"	"140400"	"140428"	"0"	"35.925774,112.497466;36.266215,113.020201"	"山西省长治市长子县"
"254"	"山西省"	"长治市"	"襄垣县"	"140000"	"140400"	"140423"	"0"	"36.396562,112.712358;36.748860,113.250965"	"山西省长治市襄垣县"
"255"	"山西省"	"长治市"	"城区"	"140000"	"140400"	"140402"	"0"	"36.126633,113.076853;36.230352,113.165809"	"山西省长治市城区"
"256"	"山西省"	"长治市"	"潞城市"	"140000"	"140400"	"140481"	"0"	"36.243594,113.007559;36.496010,113.443352"	"山西省长治市潞城市"
"257"	"山西省"	"长治市"	"黎城县"	"140000"	"140400"	"140426"	"0"	"36.400057,113.181994;36.885513,113.599633"	"山西省长治市黎城县"
"258"	"山西省"	"长治市"	"郊区"	"140000"	"140400"	"140411"	"0"	"36.130226,112.994701;36.442155,113.219145"	"山西省长治市郊区"
"259"	"山西省"	"晋城市"	"晋城市"	"140000"	"0"	"140500"	"0"	"35.209291,111.945967;36.069841,113.631469"	"山西省晋城市城区"
"260"	"山西省"	"晋城市"	"阳城县"	"140000"	"140500"	"140522"	"0"	"35.217863,112.027008;35.690923,112.647343"	"山西省晋城市阳城县"
"261"	"山西省"	"晋城市"	"泽州县"	"140000"	"140500"	"140525"	"0"	"35.209291,112.557064;35.721723,113.245195"	"山西省晋城市城区"
"262"	"山西省"	"晋城市"	"高平市"	"140000"	"140500"	"140581"	"0"	"35.658227,112.711806;35.993813,113.169517"	"山西省晋城市高平市"
"263"	"山西省"	"晋城市"	"沁水县"	"140000"	"140500"	"140521"	"0"	"35.394293,111.945967;36.069841,112.798873"	"山西省晋城市沁水县"
"264"	"山西省"	"晋城市"	"陵川县"	"140000"	"140500"	"140524"	"0"	"35.432638,113.044487;35.903186,113.631469"	"山西省晋城市陵川县"
"265"	"山西省"	"晋城市"	"城区"	"140000"	"140500"	"140502"	"0"	"35.431449,112.755696;35.595653,112.929698"	"山西省晋城市城区"
"266"	"山西省"	"朔州市"	"朔州市"	"140000"	"0"	"140600"	"0"	"39.095366,111.904696;40.305347,113.579311"	"山西省朔州市朔城区"
"267"	"山西省"	"朔州市"	"山阴县"	"140000"	"140600"	"140621"	"0"	"39.186192,112.443054;39.785810,113.083042"	"山西省朔州市山阴县"
"268"	"山西省"	"朔州市"	"朔城区"	"140000"	"140600"	"140602"	"0"	"39.095366,112.026314;39.461620,112.775878"	"山西省朔州市朔城区"
"269"	"山西省"	"朔州市"	"平鲁区"	"140000"	"140600"	"140603"	"0"	"39.365416,111.904696;39.983955,112.701924"	"山西省朔州市平鲁区"
"270"	"山西省"	"朔州市"	"应县"	"140000"	"140600"	"140622"	"0"	"39.303474,112.962030;39.740569,113.579311"	"山西省朔州市应县"
"271"	"山西省"	"朔州市"	"怀仁县"	"140000"	"140600"	"140624"	"0"	"39.616565,112.780340;39.964404,113.453385"	"山西省朔州市怀仁县"
"272"	"山西省"	"朔州市"	"右玉县"	"140000"	"140600"	"140623"	"0"	"39.698838,112.122968;40.305347,112.652580"	"山西省朔州市右玉县"
"273"	"山西省"	"晋中市"	"晋中市"	"140000"	"0"	"140700"	"0"	"36.649961,111.415037;38.098847,114.146373"	"山西省晋中市榆次区"
"274"	"山西省"	"晋中市"	"榆次区"	"140000"	"140700"	"140702"	"0"	"37.402569,112.584947;37.887630,113.116874"	"山西省晋中市榆次区"
"275"	"山西省"	"晋中市"	"灵石县"	"140000"	"140700"	"140729"	"0"	"36.649961,111.415037;37.005077,112.016662"	"山西省晋中市灵石县"
"276"	"山西省"	"晋中市"	"介休市"	"140000"	"140700"	"140781"	"0"	"36.845729,111.743589;37.241755,112.178106"	"山西省晋中市介休市"
"277"	"山西省"	"晋中市"	"寿阳县"	"140000"	"140700"	"140725"	"0"	"37.544857,112.772065;38.098847,113.466998"	"山西省晋中市寿阳县"
"278"	"山西省"	"晋中市"	"平遥县"	"140000"	"140700"	"140728"	"0"	"36.941091,111.942888;37.348634,112.556234"	"山西省晋中市平遥县"
"279"	"山西省"	"晋中市"	"昔阳县"	"140000"	"140700"	"140724"	"0"	"37.334623,113.344446;37.734753,114.146373"	"山西省晋中市昔阳县"
"280"	"山西省"	"晋中市"	"祁县"	"140000"	"140700"	"140727"	"0"	"37.085684,112.226306;37.492831,112.695823"	"山西省晋中市祁县"
"281"	"山西省"	"晋中市"	"和顺县"	"140000"	"140700"	"140723"	"0"	"37.072516,113.073061;37.591824,113.950868"	"山西省晋中市和顺县"
"282"	"山西省"	"晋中市"	"左权县"	"140000"	"140700"	"140722"	"0"	"36.752855,113.112391;37.284549,113.806726"	"山西省晋中市左权县"
"283"	"山西省"	"晋中市"	"太谷县"	"140000"	"140700"	"140726"	"0"	"37.218838,112.487254;37.566863,113.050646"	"山西省晋中市太谷县"
"284"	"山西省"	"晋中市"	"榆社县"	"140000"	"140700"	"140721"	"0"	"36.868635,112.654910;37.405838,113.221677"	"山西省晋中市榆社县"
"285"	"山西省"	"运城市"	"运城市"	"140000"	"0"	"140800"	"0"	"34.590564,110.226478;35.827608,112.088317"	"山西省运城市盐湖区"
"286"	"山西省"	"运城市"	"盐湖区"	"140000"	"140800"	"140802"	"0"	"34.824295,110.750173;35.377550,111.178827"	"山西省运城市盐湖区"
"287"	"山西省"	"运城市"	"临猗县"	"140000"	"140800"	"140821"	"0"	"34.989779,110.339497;35.311970,110.924612"	"山西省运城市临猗县"
"288"	"山西省"	"运城市"	"万荣县"	"140000"	"140800"	"140822"	"0"	"35.238046,110.409940;35.539951,111.008150"	"山西省运城市万荣县"
"289"	"山西省"	"运城市"	"闻喜县"	"140000"	"140800"	"140823"	"0"	"35.170989,111.004611;35.577580,111.630977"	"山西省运城市闻喜县"
"290"	"山西省"	"运城市"	"芮城县"	"140000"	"140800"	"140830"	"0"	"34.590564,110.245736;34.844808,110.978458"	"山西省运城市芮城县"
"291"	"山西省"	"运城市"	"新绛县"	"140000"	"140800"	"140825"	"0"	"35.460092,111.040230;35.827608,111.354862"	"山西省运城市新绛县"
"292"	"山西省"	"运城市"	"夏县"	"140000"	"140800"	"140828"	"0"	"34.920548,111.051550;35.321800,111.688322"	"山西省运城市夏县"
"293"	"山西省"	"运城市"	"垣曲县"	"140000"	"140800"	"140827"	"0"	"34.993451,111.519759;35.438285,112.088317"	"山西省运城市垣曲县"
"294"	"山西省"	"运城市"	"绛县"	"140000"	"140800"	"140826"	"0"	"35.344297,111.377563;35.663393,111.876592"	"山西省运城市绛县"
"295"	"山西省"	"运城市"	"永济市"	"140000"	"140800"	"140881"	"0"	"34.676918,110.226478;35.066493,110.775810"	"山西省运城市永济市"
"296"	"山西省"	"运城市"	"平陆县"	"140000"	"140800"	"140829"	"0"	"34.709490,110.899519;35.022819,111.628824"	"山西省运城市平陆县"
"297"	"山西省"	"运城市"	"河津市"	"140000"	"140800"	"140882"	"0"	"35.483735,110.553224;35.794724,110.849333"	"山西省运城市河津市"
"298"	"山西省"	"运城市"	"稷山县"	"140000"	"140800"	"140824"	"0"	"35.390604,110.827579;35.814625,111.106210"	"山西省运城市稷山县"
"299"	"山西省"	"忻州市"	"忻州市"	"140000"	"0"	"140900"	"0"	"38.138638,110.952088;39.669577,113.973539"	"山西省忻州市忻府区"
"300"	"山西省"	"忻州市"	"原平市"	"140000"	"140900"	"140981"	"0"	"38.592392,112.292688;39.158859,113.097131"	"山西省忻州市原平市"
"301"	"山西省"	"忻州市"	"忻府区"	"140000"	"140900"	"140902"	"0"	"38.212231,112.273541;38.689837,112.978809"	"山西省忻州市忻府区"
"302"	"山西省"	"忻州市"	"五台县"	"140000"	"140900"	"140922"	"0"	"38.472775,112.973631;39.087081,113.860000"	"山西省忻州市五台县"
"303"	"山西省"	"忻州市"	"宁武县"	"140000"	"140900"	"140925"	"0"	"38.518286,111.845203;39.152599,112.629087"	"山西省忻州市宁武县"
"304"	"山西省"	"忻州市"	"静乐县"	"140000"	"140900"	"140926"	"0"	"38.138638,111.723845;38.687029,112.349947"	"山西省忻州市静乐县"
"305"	"山西省"	"忻州市"	"繁峙县"	"140000"	"140900"	"140924"	"0"	"38.970951,113.163939;39.442905,113.973539"	"山西省忻州市繁峙县"
"306"	"山西省"	"忻州市"	"保德县"	"140000"	"140900"	"140931"	"0"	"38.660880,110.952088;39.121037,111.342084"	"山西省忻州市保德县"
