"id"	"天敌"	"地理分布"	"形态特征"	"中文名"	"纲"	"目"	"科"	"主要危害作物"	"生物学特性及发生消长规律"	"相关文献"	"拉丁学名"	"记录号"	"防治方法"	"图片"
"58"		"分布在福建、台湾、广东、广西、四川、云南、江苏等省。"	"雄成蛾体长9～12毫米，翅展20～26毫米；雌蛾体长17～19毫米，翅展26～38毫米。头部和颈板橙黄色，胸部浅黄棕色，腹部褐黄色，肛毛簇橙黄色，前翅赤褐色微带紫色闪光，内线和外线黄色，前缘、外缘和缘毛柠檬黄色，外缘和缘毛黄色部分被赤褐色部分分隔成三段；后翅浅黄色，体下淡黄色。卵黄色，半球形，每块有卵6～25粒。末龄幼虫体长17～25毫米，头淡褐，胸部、腹部暗棕色；前胸、中胸及第3～7和第9腹节的背线为黄色，其中间纵贯红线，后胸红色；前胸侧瘤红色，第1、2、8腹节背面具绒球状短毛簇黑色，余污黑色至浅褐色。后胸背板还有一对红色毛突，体上毛瘤上有黑长毛。蛹褐色，藏在棕色薄茧里。"	"双线盗毒蛾"	"昆虫纲"	"鳞翅目"	"毒蛾科"	"豇豆、粉葛、丝瓜、辣椒、菜豆、葵菜、甘薯、玉米、棉花、茶、柑桔，梨、桃、甘蔗等。"	"南方各省均有发生，福建年生3～4代，以幼虫在寄主叶片间越冬；广州年生10多代，无越冬现象，傍晚或夜间羽化，成虫夜出，白天栖息在叶背，6～7月发生数量多，雌成蛾产卵在叶背，卵半球形黄色呈块状，上盖黄色茸毛，每雌可产卵40～84粒，卵期5～10天，初孵幼虫有群集性，食叶下表皮和叶肉，3龄后分散为害豇豆荚或瓜果成孔洞，幼虫期15～20天，末龄幼虫吐丝结茧粘附在残株落叶上化蛹，蛹期5～10天。幼虫天敌有姬蜂和小茧蜂。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．番茄、辣椒、茄子病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004 郭书普等编著．豆类蔬菜病虫害防治原色图鉴．合肥： 安徽科学技术出版社，2004 郭书普等编著．瓜类蔬菜病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004"	"Porthesia scintillans(Walker)异名Euproctis scintillans Walker"	"lp00343"	"(1)及时清除田间残株落叶，集中深埋或烧毁。(2)合理密植，使田间通风透光，可减少为害。(3)掌握在3龄前喷洒25％灭幼脲3号悬浮剂500～600倍液或50％杀螟松乳油1000倍液或20％细菌杀虫剂1000倍液、2．5％速灭杀丁乳油2000～3000倍液、10％多来宝悬浮剂1000倍液、50％辛硫磷乳油1000倍液、10％吡虫啉可湿性粉剂1500倍液、20％灭多威乳油1500～2000倍液。采收前7天停止用药。"	"agridata/images/中国农业有害生物数据库/中国果菜类蔬菜害虫数据库/双线盗毒蛾.jpg"
"59"		"分布在东北、西北、华东、台湾等省。"	"成虫体长6～7毫米，翅展14～23毫米。雌雄异型，同性具多型现象。雌蛾前翅褐色，斑纹不明显，前缘近顶角处灰白色，外缘顶角下陷；雄蛾前翅淡褐色，基斑褐色，中室外侧有一褐色斑点，其上方具一大褐斑与基斑断续相连，前缘有18～20组白色钩状纹。臀角内上方有3个小黑点呈直线排列，顶角附近亦有2个小黑点。外缘前方稍凹入，后翅灰色。卵椭圆形或圆形，中央隆起，具网纹，长约0．65毫米，初产黄白色，孵化前变为黄褐色。末龄幼虫体长11～14毫米，体浅黄色，头部褐色，两侧具黑色楔状纹，腹足趾沟双序全环，臀足趾钩双序缺环。第10腹节末端有黑褐色臀栉，上具齿5～8个。蛹长7～9毫米，黄褐色，腹部第2～7节背面各生两列齿，腹末端有8根钩刺。"	"豆小卷叶蛾"	"昆虫纲"	"鳞翅目"	"小卷蛾科"	"大豆、豌豆、绿豆、小豆、苜蓿、草木樨等。"	"陕西年生4～5代，以第4或第5代末龄幼虫或蛹在豆田越冬，翌年4月上旬越冬代成虫羽化。4～5月把卵产在苜蓿、草木樨等豆科植物叶片背面，5月下旬6月上旬第一代成虫出现。幼虫孵化后为害春播大豆，7月中旬至8月中旬，9月上旬至10月上旬出现第二、三代成虫，幼虫为害夏播大豆。10月中旬至11月第4代成虫出现，在秋播豆类、苜蓿、草木樨上产卵越冬。山东该虫第一代成虫于7月下旬盛发，第二代8月上旬，第三代8月下至9月上旬，9月下旬至10月中旬以第四代末龄幼虫越冬。成虫昼间潜伏在豆株下，有趋光性，幼苗期真叶着卵，成株则多在下部叶茸间隙，初孵幼虫爬至上部幼芽上取食，2龄前不活泼，3龄后受惊多迅速后退。多雨年份发生重，夏季干旱少雨发生轻。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．番茄、辣椒、茄子病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004 郭书普等编著．豆类蔬菜病虫害防治原色图鉴．合肥： 安徽科学技术出版社，2004 郭书普等编著．瓜类蔬菜病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004"	"Matsumuraeses phaseoli(Matsumura)"	"lp00344"	"(1)选用抗虫品种。一般多毛或有限结荚习性的品种有耐虫或抗虫性。(2)利用黑光灯诱杀成虫。(3)发生初期喷洒10％吡虫啉可湿性粉剂1500倍液或2．5％功夫菊酯乳油2000倍液、40％氰戊菊酯1000倍液、2．5％溴氰菊酯2000倍液，隔10天1次，可控制为害，如需兼治其它害虫，则应全面喷药。采收前7天停止用药。"	"agridata/images/中国农业有害生物数据库/中国果菜类蔬菜害虫数据库/豆小卷叶蛾.jpg"
"60"		"分布在东北、华北、西北、华东、华中。"	"成虫体长8～11毫米，翅展16～25毫米。体棕色。下唇须前伸，远长于头部。前翅前缘呈弧形稍外突，翅面具深褐色网状纹，基斑、中带、端纹深褐色，斑纹边缘具黄褐色细线，中带下半部增宽，其内缘中部角状，外缘略弯曲，是该虫重要特征。卵椭圆形略扁，淡黄至褐色，聚产，排列成鱼鳞状卵块。幼虫体长18～22毫米，头近方形，前胸背板浅绿色，后角处多具深色斑，胸部、腹部绿色，臀栉具-4～5刺，各体节毛片色淡。蛹长9～12毫米，头胸部背面深褐色，腹面浅绿色或稍绿，腹部淡褐色，第2～7腹节背面各有两横列刺突，第2节者较小，靠近节间，3～7节者前列刺突大而稀，靠近节间，后列刺突小且密，于节的中部或稍偏后。"	"褐卷蛾"	"昆虫纲"	"鳞翅目"	"卷蛾科"	"大豆、梨、樱桃、李、杏、山楂、鼠李以及榆、杨等。"	"辽宁、甘肃年生2代，河北、山东、陕西年生2～3代，均以低龄幼虫结薄茧越冬，翌年为害嫩芽、幼叶、花蕾，5月下旬～6月上旬，虫体稍大即吐丝缀2～3片叶形成卷叶，有的纵卷1片叶，幼虫潜伏其中啃食叶肉。6月中旬幼虫于卷叶内或重叠的叶间结茧化蛹，蛹期6～10天。成虫第1代6月下旬至7月中旬发生，第2代于8月下至9月上旬发生，成虫昼伏夜出，夜晚交配产卵，卵多产在叶面上，每雌可产卵120～150粒，卵期7～8天。幼虫第1代于7月中旬至8月上旬始见，2代于9月上旬至10月出现，初孵幼虫多群聚在叶背主脉两侧或上l代化蛹的卷叶内为害，长大后便分散开来，另行卷叶或啃食叶肉，2代幼虫常于10月上中旬寻找越冬场所。成虫对糖醋具趋化性。主要天敌有松毛虫赤眼蜂。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．番茄、辣椒、茄子病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004 郭书普等编著．豆类蔬菜病虫害防治原色图鉴．合肥： 安徽科学技术出版社，2004 郭书普等编著．瓜类蔬菜病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004"	"Pandemis heparana Denis et Schiffermüller"	"lp00345"	"参见豆小卷叶蛾(3)"	"agridata/images/中国农业有害生物数据库/中国果菜类蔬菜害虫数据库/褐卷蛾.jpg"
"61"	"茧蜂"	"分布东北、华北、西南。"	"成虫体长7毫米，翅展15～2l毫米，下唇须前伸，末节下垂。前翅浅黄色至金黄色，具金属光泽。雄蛾具前缘褶，翅面上有2条红褐色斜斑，一条不明显，从前缘1／4处涌向后缘的1／2处，另一条明显，从前缘的1／2通向臂角，顶角的端纹延伸至外缘。雄蛾后翅浅褐色，雌蛾黄白色。卵半球形，直径0．6毫米。幼虫体长15～19毫米，浅绿色，头黄褐色，背线浅绿色，每节具2个不十分明显的小点。蛹长约8毫为，纺锤形，黄褐色。"	"棉双斜卷蛾"	"昆虫纲"	"鳞翅目"	"卷蛾科"	"草莓、大豆、棉花、苜蓿、洋麻、大麻、韭花。"	"江苏年生4代，可能以幼虫和蛹越冬。翌年3月下旬成虫出现，4月中旬幼虫盛发，5月中旬至6月中旬2代幼虫盛发，以后各代重叠。在吉林蛟河一带幼虫于6月上旬至7月上旬为害，6月中旬是为害盛期，6月中下旬幼虫进入末龄，并开始化蛹，6月底至8月初成虫羽化，幼虫有转株为害特点。沿海地区受害重。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．番茄、辣椒、茄子病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004 郭书普等编著．豆类蔬菜病虫害防治原色图鉴．合肥： 安徽科学技术出版社，2004 郭书普等编著．瓜类蔬菜病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004"	"Clepsis(Siclobola)strtigana(Hübner)"	"lp00346"	"(1)结合田间管理捏杀卷叶中的幼虫。(2)保护利用天敌。(3)幼虫发生初期开始喷洒50％杀螟松可湿性粉剂1000～1500倍液或25％增效喹硫磷乳油1500倍液、16％顺丰3号乳油1500倍液、50％辛硫磷乳油1000倍液。采收前7天停止用药。"	"agridata/images/中国农业有害生物数据库/中国果菜类蔬菜害虫数据库/棉双斜卷蛾.jpg"
"62"		"分布在东北、华北、华中、华东。"	"成虫狭长形，体长约10毫米，宽2．5～3毫米，黑色，被覆灰毛；初羽化的个体被覆鲜艳的砖红色粉末，触角暗褐色，细长。喙略弯，长达前胸的3／4，比前足腿节粗，有灰毛，有较大的刻点，端部有的有浅沟。前胸宽大于长，其基部最宽，向前逐渐缩窄，呈圆锥形，表面散生极密的小刻点，没有光泽。小盾片前有一长窝，小盾片不明显。鞘翅隆起两侧近于平行，每一鞘翅上有呈纵行排刻点，基部的刻点稍深，两侧及后端刻点稍浅，鞘翅端部开裂，具一长且尖的锐突。腹部生有不明显的黑点。足长，中间黄毛密被，形成隆脊，雌虫腹部前两节稍隆起。"	"黑龙江筒喙象"	"昆虫纲"	"鞘翅目"	"方喙象亚科"	"大豆、油菜、草莓、菜豆、豇豆等。"	"在吉林成虫于6月下旬盛发，8月中旬仍可见到成虫，江苏6～10月可见成虫，成虫耐干旱和饥饿能力均极强。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．番茄、辣椒、茄子病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004 郭书普等编著．豆类蔬菜病虫害防治原色图鉴．合肥： 安徽科学技术出版社，2004 郭书普等编著．瓜类蔬菜病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004"	"Lixus amurensis Faust"	"lp00347"	"(1)药剂拌种。(2)成虫为害盛期喷洒触杀性药剂。"	"agridata/images/中国农业有害生物数据库/中国果菜类蔬菜害虫数据库/黑龙江筒喙象.jpg"
"63"		"分布在内蒙古、宁夏、陕西、新疆、黑龙江、江苏、四川、云南、山东等省。"	"成虫体长8．5～10毫米，翅展26～28毫米，体黄色有褐色横纹，头、胸和腹部褐色，与玉米螟酷似，主要区别一是该虫颜面具锥形突起，玉米螟则无。二是该虫较玉米螟略小。三是此虫两翅反面色浅，斑纹明显，别于玉米螟。幼虫体长21毫米，头褐色具排列不规则的深褐色斑点，胴部青绿色，背中央具白色纵线3条，各节具黑圈2个贯穿在胴部背面，形成1条黑纵纹。蛹长11毫米，浅褐色，末节两侧各具3根刚毛。"	"黄草地螟"	"昆虫纲"	"鳞翅目"	"螟蛾科"	"大豆、苜蓿、甜菜、小蓟、紫苜蓿等。"	"6、7月幼虫出现，一直延续至8～9月，有的年份虫口数量大，成虫在大豆、亚麻、苜蓿田栖息或觅食花蜜。幼虫有跳跃及后退习性，爬过之处留有丝网，并以丝缀叶作卷，幼虫藏在其中，取食叶片，大发生时有成群为害的特点并有迁移习性。老熟后在土内用丝粘结土粒作椭圆形茧，在其中化蛹。成虫有趋光性。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．番茄、辣椒、茄子病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004 郭书普等编著．豆类蔬菜病虫害防治原色图鉴．合肥： 安徽科学技术出版社，2004 郭书普等编著．瓜类蔬菜病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004"	"Loxostege verticalis Linnaéus"	"lp00348"	"(1)成虫盛发时用网扑或灯光诱杀。(2)幼虫发生数量大的，应在其低龄阶段喷洒50％辛硫磷乳油1500倍液。采收前5天停止用药。"	"agridata/images/中国农业有害生物数据库/中国果菜类蔬菜害虫数据库/黄草地螟.jpg"
"64"		"分布在全国各地。"	"雄体长22～24毫米，雌23～25毫米，体黑褐色大型，头顶黑色，复眼四周、面部橙黄色，从头背观两复眼内方的橙黄纹“八”字形。前胸背板黑褐色，1对羊角形深褐色斑纹隐约可见，侧片背半部深色，前下角橙黄色；中胸腹板后缘中央具小切口。雄前翅黑褐色具油光，长达尾端，发音镜近长方形，前缘脉近直线略弯，镜内1弧形横脉把镜室1分为2，端网区有数条纵脉与小横脉相间成小室。4条斜脉，前2条短小，亚前缘脉具6条分枝。后翅发达如长尾盖满腹端。后足胫节背方具5～6对长刺，6个端距，跗节3节，基节长于端节和中节，基节末端有长距1对，内距长。雌前翅长达腹端，后翅发达伸出腹端如长尾。产卵管长于后足股节。"	"北京油葫芦"	"昆虫纲"	"直翅目"	"蟋蟀科"	"大豆、绿豆、芝麻、花生、甘薯、马铃薯、玉米、高粱、谷子、棉花、小麦、甘蔗、茶、桑、油菜等多种农作物"	"年生1代，以卵在土中越冬，翌年4～5月孵化为若虫，经6次脱皮，于5月下～8月陆续羽化为成虫，9～10月进入交配产卵期，交尾后2～6日产卵，卵散产在杂草丛、田埂或坟地，深2厘米，雌虫共产卵34～114粒，成虫和若虫昼间隐蔽，夜间活动，觅食、交尾。成虫有趋光性。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．番茄、辣椒、茄子病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004 郭书普等编著．豆类蔬菜病虫害防治原色图鉴．合肥： 安徽科学技术出版社，2004 郭书普等编著．瓜类蔬菜病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004"	"Teleogryllus emma(Ohmachi&Matsuura)异名Gryllus mitratus Burmeister．"	"lp00349"	"(1)毒饵诱杀。苗期每667m 2 用50％辛硫磷乳油25～40毫升，拌30～40kg炒香的麦麸或豆饼或棉籽饼，拌时要适当加水，然后撒施于田间。也可用50％辛硫磷乳油50～60毫升，拌细土75kg，撒入田中，杀虫效果90％以上。施药时要从田四周开始，向中间推进效果好。(2)灯光诱杀成虫。"	"agridata/images/中国农业有害生物数据库/中国果菜类蔬菜害虫数据库/北京油葫芦.jpg"
"65"		"分布在东北、华北、华东等地。"	"成虫体型中等，雄体长13～16毫米，雌14～19毫米，黑褐色，头圆，颜面平直，头顶漆黑具反光，后头有3对橙黄纵纹，其前列一般无横纹相连；两单眼间橙黄色，横纹两端粗，中间缢缩成大括弧形，前翅较短，略接近腹端。雄蟋颜面不凹入，大鄂也正常；前胸背板黑褐色横形，前翅长达腹端，两性后翅不发达，雄蟋发音镜近长方形，其中一横脉曲成直角，把镜室分为2个，斜脉2条，端网区与镜等长，后端圆，腹末有2根尾须向后斜伸，雌蟋产卵管由中间向后直伸，较后足腿节长，俗称三尾子。卵长圆形，光滑，黄色半透明，具弹性，长约2．3～3．0毫米。若虫灰褐色，具翅芽，形体似成虫。"	"斗蟋"	"昆虫纲"	"直翅目"	"蟋蟀科"	"豆类、薯类、玉米、高粱、谷子、甘蔗、花生、蔬菜、果树苗木。"	"年生1代，以卵越冬。翌年越冬卵于5、6月间孵化，7月上中旬始见新羽化的成虫，8月中下旬盛发，雄虫羽化后连续长鸣，呼唤雌蟋蟀过来交配，9～10月进入产卵盛期，把卵产在土内1～1．5厘米深处，分散不成块，产卵历期25～51天，卵量130粒。此虫是最常见的蟋蟀之一，性好斗，鸣声宏亮，人们常捕来喂养，戏斗，十分有趣。若虫喜欢栖息在土壤潮湿杂草丛生的农田、园区或砖石下。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．番茄、辣椒、茄子病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004 郭书普等编著．豆类蔬菜病虫害防治原色图鉴．合肥： 安徽科学技术出版社，2004 郭书普等编著．瓜类蔬菜病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004"	"Velarifictorus micado(Saussure)异名：Scapsipedus micado Saussure"	"lp00350"	"参见北京油葫芦。"	"agridata/images/中国农业有害生物数据库/中国果菜类蔬菜害虫数据库/斗蟋.jpg"
"66"		"分布在北京、天津、山东、陕西、河南、宁夏、甘肃、内蒙古、黑龙江等省区。"	"雌体长14．5～25毫米，雄为12．5～22．5毫米，体褐色至黑褐色。头黑色，口器褐色或黑褐色，触角窝上方具黄色眉状斑1对。前胸背板长2．4～4．7毫米，全部黑色，侧叶前下角色浅。足黑褐色至黑色，后足腿节长8～15．2毫米，后胫节背面有亚端距5对。雄虫前翅长9．8～15．5毫米，褐色至黑褐色，具4条斜脉，发音镜长方形斜向，内生一弧形脉把镜分成两室，端区不发达，小室欠规则，侧区有9～10条纵脉。后翅尾状。雌虫前翅背区具8～9条纵脉，产卵管长14～22．5毫米，近体长。卵乳白色，长圆形，长3．5毫米。若虫共6龄，初孵化时乳白色，后渐变黑褐色，3龄后后胸背片后缘变为白色，6龄时深褐色。前胸背板具明显月牙纹。"	"银川油葫芦"	"昆虫纲"	"直翅目"	"蟋蟀科"	"豆类、瓜类、沙枣、果树等，常与北京油葫芦混合发生，混合为害。"	"宁夏、陕西，年生1代，以卵在土壤中越冬，翌年5月中旬孵化为若虫，8月中旬进入发生盛期，成、若虫常栖息在砖石下、草地、菜园、果园或农田。9月下旬开始把卵产在土下1～1．5厘米处。有趋光性，有时自相残杀，鸣声与油葫芦相似音调稍高。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．番茄、辣椒、茄子病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004 郭书普等编著．豆类蔬菜病虫害防治原色图鉴．合肥： 安徽科学技术出版社，2004 郭书普等编著．瓜类蔬菜病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004"	"Teleogryllus infernalis(Saussure)"	"lp00351"	"参见北京油葫芦。"	"agridata/images/中国农业有害生物数据库/中国果菜类蔬菜害虫数据库/银川油葫芦.jpg"
"67"		"分布在广东、台湾、广西、云南、福建、浙江、西藏。"	"体长23～27毫米，前翅长15～18毫米，后足腿节长12～15毫米，产卵管长15～17毫米。体大型，黑色、光秃。头胸有光泽；触角窝上方，除侧单眼为黄色外，无浅色斑纹；前翅黑色，个别赤褐色，长达腹端，基部具两个横黄斑为该种的重要特征。头小，3个单眼略在一水平线上。前胸背板宽大于长，前、后缘均向后凸，呈缓弧形，侧片前下角呈直角。发音镜近椭圆形，长稍大于宽，四角圆，镜内有一弯曲横脉，斜脉4。后翅发达，长过腹端，露出如长尾。"	"双斑大蟋"	"昆虫纲"	"直翅目"	"蟋蟀科"	"蔬菜、瓜类、玉米、甘薯、甘蔗、水稻、茶、麻类、风梨、梨、桃、李、柑桔等。"	"北京年生6代，台湾年生4代。以卵在土中越冬，8～9月成虫栖息在草丛间、甘蔗田，世代重叠；中南部多；成虫寿命40天左右，雌虫产卵量630粒。若虫共10龄。雄虫善斗，人们常饲养作斗蟋用。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．番茄、辣椒、茄子病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004 郭书普等编著．豆类蔬菜病虫害防治原色图鉴．合肥： 安徽科学技术出版社，2004 郭书普等编著．瓜类蔬菜病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004"	"Gryllus bimaculatus De Geer异名Acheta bimaculata Ge Geer"	"lp00352"	"参见北京油葫芦。"	"agridata/images/中国农业有害生物数据库/中国果菜类蔬菜害虫数据库/双斑大蟋.jpg"
"68"	"主要天敌有蟾蜍、青蛙、麻蜥、鸟类等。"	"分布在华北至西南很多省区。"	"成虫雄体长15～20毫米，雌16～20毫米，前翅长9～12毫米，体中型黑褐色，雄虫头顶明显向前凸，前缘黑色弧形，边缘后具1橙黄色至赤褐色横带，颜面深褐色至黑色，扁平倾斜，中央具1黄斑，中单眼隐藏在其中，两侧向外突出呈三角形，前胸背板宽于长，侧板前缘长，后缘短，下缘倾斜，下缘前有1黄斑；前翅长于腹部，内无横脉，斜脉2条或3条，侧区黑褐色，前下角及下缘浅黄色，具四方形发音镜；后翅细长伸出腹端似尾，脱落后仅留迹痕；足浅黄褐色，其上散布黑色斑点；前足胫节内、外侧都有听器；雌性仅头顶稍向前凸，向两侧凸出，致面部倾斜，前翅短于腹部，在侧区亚前缘脉具2分枝，有6条纵脉；产卵管较后足股节短。卵长2．3～2．6毫米，宽0．5～0．6毫米，乳白色带黄，长圆形稍弯，两端略尖。若虫灰褐色，具翅芽，形态与成虫相似。"	"大扁头蟋"	"昆虫纲"	"直翅目"	"蟋蟀科"	"豆类、甘薯、草莓、花生、芝麻、棉花、蔬菜和果树苗木。"	"年生一代，以卵在土壤中越冬，卵期长达7～8．5个月，长江以北，黄河一带于5月上中旬孵化，5月下旬至6月上旬若虫大量出土，若虫期62天，7～8月出现成虫，鸣声大作，以7音节为主，成虫期56天，9月中下旬产卵，产卵期持续34～45天，雌虫平均产卵量为131粒。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．番茄、辣椒、茄子病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004 郭书普等编著．豆类蔬菜病虫害防治原色图鉴．合肥： 安徽科学技术出版社，2004 郭书普等编著．瓜类蔬菜病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004"	"Loxoblemmus doenitzi Stein"	"lp00353"	"参见北京油葫芦。"	"agridata/images/中国农业有害生物数据库/中国果菜类蔬菜害虫数据库/大扁头蟋.jpg"
