"id"	"主要危害部位"	"地理分布"	"为害症状"	"病害类型"	"中文名"	"病原中文名"	"病原拉丁学名"	"主要危害作物"	"别名"	"病原分类地位"	"病原形态特征"	"相关文献"	"防治方法"	"英文名"	"记录号"	"传播途径和发病条件"	"图片"
"68"	"全株"	"广东"	"是广东新发现的细菌性维管束病害，系国内检疫对象。病株表现为青枯。有些桑株全株叶片尚保持青绿色就失水凋萎；有的从桑株上部或中部叶片的叶尖、叶缘处先失水，后变褐干枯或扩展至全叶。剖开根茎部皮层时，可见木质部具褐色条纹，严重时扩展到茎枝或根的木质部，木质部褐变或变黑，横剖病枝或病根，切口处可溢出白色菌脓。发病时间长的根部皮层呈湿腐状脱落，木质部变黑腐朽。"	"细菌"	"桑细菌性青枯病"	"青枯假单胞杆菌"	"Pseudomonas solanacearum(Smith)Smith"	"桑"	"枯萎病、细菌枯萎病、瘟桑"		"Pseudomonas solanacearum(Smith)Smith称青枯假单胞杆菌，属细菌。菌体短杆状，单细胞，两端圆，单生或双生，大小0．9～2．0×0．5～0．8(µm)，极生鞭毛1～3根；在琼脂培养基上菌落圆形或不正形，稍隆起，污白色或暗色至黑褐色，平滑具亮光。革兰氏染色阴性。"	"吕佩珂．中国粮食作物、经济作物、药用植物病虫原色图鉴．呼和浩特：远方出版社，1999"	"(1)严禁从病区引进桑苗。(2)选用抗毒4号、抗毒10号、湛26号、那38号、望月、越1、巡7、罗冲11等抗病品种。(3)加强田间管理，培育无病种苗，及时挖除病株，集中烧毁，病穴用生石灰进行土壤消毒。(4)药剂防治定植时用青枯病拮抗菌MA－7、NOE－104浸根，还可在发病初期喷洒或灌72％农用硫酸链霉素可溶性粉剂4000倍液或14％络氨铜水剂350倍液、50％琥胶肥酸铜可湿性粉剂500倍液、30％绿得保悬浮剂400倍液、77％可杀得可湿性微粒粉剂500倍液，隔7～10天1次，连续防治2～3次。"	"Mulberry bacterial wilt"	"ed00646"	"病菌在病部残体及混有病残体的肥料里越冬。翌春开始侵染桑树。主要靠带病苗木的嫁接和栽植传播，此外土壤、流水、采桑工具也可传播。该病发生在4～11月。7～9月为害重。幼桑较老桑受害重。地势低洼、排水不良的桑园发病重。"	"agridata/images/中国农业有害生物数据库/中国经济作物细菌病害数据库/桑细菌性青枯病.jpg"
"69"	"新梢和嫩叶"	"分布在全国各植桑区"	"主要为害新梢和嫩叶，使叶片出现褐斑或腐烂、卷缩，顶芽枯萎或新梢变黑，致减产20％。常见有黑枯型和缩叶型两种。黑枯型常因侵染部位不同，产生不同类型症状。病菌由叶片气孔侵入后引发点状黄褐色斑，四周叶肉略褪绿；病菌从叶柄或叶脉处的伤口侵入维管束，叶片上出现多角形不规则斑，初油渍状，后呈黄褐色，有的融合成一片，造成叶片变黄或脱落；病菌从叶梢侵入时，致嫩叶或嫩梢变黑腐烂，成为烂头状，湿度大时，病部溢有淡黄色菌脓；病菌从枝条表皮侵入，病部隆起，现长条或梭形斑，上部较多；病菌从韧皮部侵入至木质部或髓部时，出现的条斑多为棕褐色。缩叶型染病叶片现褐色近圆形斑点，后病部穿孔，叶缘褐变，叶片烂腐或四周组织褪绿；叶脉染病，病叶向背面卷缩似缩叶状，严重时脱落；新梢染病现龟裂状梭形黑色大斑，顶芽枯萎变黑。上述两型在高温多湿条件下，病部溢出浅黄色粘附物－“溢脓”，干燥后菌脓凝结成有光泽的小珠或呈菌膜状。"	"细菌"	"桑细菌性疫病"	"丁香假单胞菌桑致病变种"	"Pseudomonas syringae pv．mori(Boyer et Lam—bert)Young et al．"	"桑"	"细菌性黑枯病、缩叶细菌病、烂头病"		"Pseudomonas syringae pv．mori(Boyer et Lam—bert)Young et al．称丁香假单胞菌桑致病变种，属细菌。菌体短杆状，大小1．4×3．2(µm)，两端钝圆，极生1～10根鞭毛，无荚膜，不产生芽孢，革兰氏染色阴性。在肉汁琼脂培养基上，菌落乳白色，半透明，圆形，中间凸起，边缘较整齐。生长温限2～35℃，生长适温25～30℃。湿热致死温度48℃，10分钟，干热90℃致死，适应pH5～9，最适pH6．3～8．0。"	"吕佩珂．中国粮食作物、经济作物、药用植物病虫原色图鉴．呼和浩特：远方出版社，1999"	"(1)选用湖桑13号、湖桑199、6301、5801、凤城1号、农桑8号、农桑18号、育2号、育151、南l号、梨叶桑、大种桑育2号、黑鲁桑等抗病品种。(2)冬剪病梢，春剪病芽、病枝，减少菌源。(3)嫁接时严格选择接穗，发现有病接穗及时汰除，苗地发现病苗及时挖除，并喷洒0．7％波尔多液或14％络氨铜水剂300倍液消毒。(4)发病初期用土霉素300～500mg／kg或链霉素100mg／kg或15％链霉素与1．5％土霉素混合液的500倍液喷洒嫩梢、嫩叶，隔7～10天1次，连续3～4次可控制病情扩展，如用0．1％铜氨液(50g硫酸铜加12％氨水500ml，对水50kg)隔2天1次，连防2次也有较好预防效果。(5)喷洒50％多菌灵可湿性粉剂或50％甲基硫菌灵可湿性粉剂1000倍液，同时再用500倍液灌根，也可抑制该病扩展。"	"Mulberry bacterial blight"	"ed00647"	"病菌在桑树枝条、冬芽活组织中越冬，有报道也可在土壤中腐残枝上越冬。翌春病原细菌大量繁殖，侵染新萌发的芽和叶，造成芽叶发病，成为早春初侵染源。湿度适宜时病部溢出菌脓，经风雨、昆虫、枝叶等接触后传染到嫩梢或嫩叶上，从伤口或气孔侵入进行再侵染。带病树苗、接穗进行远距离传播。高温多湿，暴风雨多的季节，气温骤升或虫害猖獗，伤口多时易发病。地势低洼、地下水位高、偏施过施氮肥发病重。白皮火桑、毛叶大种、桐乡青、延农55号、黄鲁头、湖桑7号易染病。"	"agridata/images/中国农业有害生物数据库/中国经济作物细菌病害数据库/桑细菌性疫病.jpg"
"70"	"主要为害叶片、叶柄和苔茎"		"主要为害叶片、叶柄和苔茎。叶片染病初生黄褐色水渍状小斑点，逐渐扩展成圆形或不规则形条状病斑，中间浅黄褐色，边缘深褐色或黑褐色。病斑形状因所在部位不同而各异。病斑扩展至叶脉时，叶脉变为黑色，病斑沿叶脉继续扩展蔓延，呈条状斑。病斑在叶缘则呈波状。叶柄染病生黑褐色条斑，湿度大时呈水渍状腐烂。苔茎染病产生黑褐色条状斑，严重的茎弯曲。"	"细菌"	"甜菜细菌性斑枯病"	"丁香假单胞菌甜菜致病变种"	"Pseudomonas syringae pv．aptata(Brown et al．)Young et al．"	"甜菜"	"细菌斑点病"		"Pseudomonas syringae pv．aptata(Brown et al．)Young et al．称丁香假单胞菌甜菜致病变种。异名P．aptata(Brown et Jamieson)Stevens。菌体杆状，大小1.2～3.2×0.6～1．3(µm)，无芽孢，无荚膜，极生1～3根鞭毛。革兰氏染色阴性。好气性。在肉汁胨琼脂平面上菌落白色，圆形，表面光滑，有光泽，边缘整齐。生长适温27～28℃，最高34～35℃，最低-1℃，致死温度47．5～48℃。"	"吕佩珂．中国粮食作物、经济作物、药用植物病虫原色图鉴．呼和浩特：远方出版社，1999"	"目前对该病尚无理想的防治方法。(1)由于甜菜种子带菌，采种地发现有细菌性斑枯病时，立即摘除有病的花苔深埋以防传染。(2)种子消毒播种前用0．8％的70％敌克松可湿性粉剂或40％福美双粉剂拌种，或用43％福尔马林300倍液，加入高锰酸钾使甲醛蒸发浸种5分钟后，捞出闷种2小时，使之继续起熏蒸作用，然后将种子摊开待晾干后播种。(3)清除田间病残体，及时秋翻将病残体深翻在土下层。(4)增施磷肥播种时每667m 2 施过磷酸钙10kg。定植后适量追入氮肥，加速叶器官生长发育。增强抗病力。(5)必要时喷洒72％农用硫酸链霉素3000～4000倍液或12％绿乳铜乳油600倍液、47％加瑞农可湿性粉剂700～800倍液。"		"ed00648"	"病菌附着在种球或被害枯叶上越冬，借风或雨水传播。从甜菜叶片伤口处侵入叶组织内。东北北部6月中旬开始发病，7、8月份高温多雨季节蔓延很快，8月下旬后随温度降低而停止扩展。田间发病与温湿度关系密切。一般多在气候干燥骤然天阴或雨前及甜菜灌溉后，病情迅速蔓延。高温高湿是重要的发病条件。外界温湿度适合时，病株大批出现且迅速蔓延，否则很少发现病株。"	"agridata/images/中国农业有害生物数据库/中国经济作物细菌病害数据库/甜菜细菌性斑枯病.jpg"
"71"	"主要为害茎和葵盘，以茎为主"		"主要为害茎和葵盘，以茎为主。茎部症状分褐腐和黑腐两种。褐腐型染病组织变褐呈湿腐状，后向上下及髓部扩展，病菌进入髓部后致髓部腐烂变褐，呈浆糊状。木质部、导管组织也逐渐变褐，茎秆开裂、髓部萎缩中空。病茎外部变褐或倒折，发病早的主要是这种类型。黑腐型染病处呈水浸状，先呈橄榄绿色，后变黑，病茎部凹陷，呈墨汁状，髓部很快软腐、萎缩变空，病茎外部变黑，呈条状开裂，田间后期发病主要是该类型。花盘染病也可造成褐腐和黑腐，病部初呈不规则水渍状，褐色或黑色，条件适宜时病情扩展很快，造成整个葵盘褐腐或黑腐，并向茎秆扩展，使葵盘组织崩溃萎缩，只残留纤维和空盘。湿度大时全盘腐烂。"	"细菌"	"向日葵细菌性茎腐病"	"胡萝卜软腐欧氏杆菌胡萝卜软腐致病变种"	"Erwinia carotovora subsp．carotowora(Jones)Bergey et al．"	"向日葵"			"病原有3种：Erwinia carotovora subsp．carotowora(Jones)Bergey et al．称胡萝卜软腐欧氏杆菌胡萝卜软腐致病变种、E．carotorora subsp．atroseptica(Van Hall)Dye. 称胡萝卜软腐欧氏杆菌黑腐致病变种、Pseudomonas caryophylli(Burkholder)Star and Burkholder称石竹假单胞菌，均属细菌。田间经常混合发生，3种细菌中Erwinia carotovora subsp. carotovora和Pseudomonas caryopbylli 主要引起褐腐型茎腐病，Erwinia carotovora subsp.  atroseptica主要产生黑腐型症状。Erwinia carotovora subsp．carotovora菌体杆状，两端钝圆，大小1．0～2．0×0．5～0．7(µm)，周生2～5根鞭毛，革兰氏染色阴性，兼性嫌气性。E．carotovora subsp．atroseptica菌体杆状，大小1．5～2×0．5～0．6(µm)，能链生，无荚膜，无芽孢，周生2～8根鞭毛。革兰氏染色阴性，兼性嫌气性。Pseudomonas caryophylli 菌体杆状，大小1．6～1．7×0．6～0．75(µm)，极生多根鞭毛，无荚膜，无芽孢，革兰氏染色阴性，体内有聚－B羟基丁酸盐积累，好气性。"	"吕佩珂．中国粮食作物、经济作物、药用植物病虫原色图鉴．呼和浩特：远方出版社，1999"	"(1)选育抗病品种。(2)进行大面积轮作。"	"Sunflower bacterial stalk Rot"	"ed00649"	"3种病原细菌寄主范围广，各处普遍存在，条件适宜时即可引起发病。在田间3种细菌经常混合发生，雨水多、伤口及自然裂口多的条件下发病重。"	"agridata/images/中国农业有害生物数据库/中国经济作物细菌病害数据库/向日葵细菌性茎腐病.jpg"
"72"	"叶片"	"江苏、山东、河北、河南、内蒙古、湖北、辽宁均有发生。"	"主要为害叶片。发病初期病斑很小，呈水渍状，渐扩展到2～3mm，暗褐色，四周现较宽的褪绿晕圈，数个病斑融合成一个大斑，有时可见一个叶片上有数十个小病斑，严重时叶片干枯脱落。"	"细菌"	"向日葵细菌性叶斑病"	"丁香假单胞菌向日葵致病变种"	"Pseudomonas syringae pv．helianthi(Kawamura)Young et al．"	"向日葵"			"Pseudomonas syringae pv．helianthi(Kawamura)Young et al．称丁香假单胞菌向日葵致病变种。菌体短杆状，大小1．6～2．4×1．0～1．4(µm)，单生或链生，极生单鞭毛，革兰氏染色阴性。好气性。肉汁胨琼脂平面上菌落白色，圆形，表面光滑，有光泽，边缘整齐。细菌生长适温27～28℃，最高35℃，最低12℃，致死温度52℃。"	"吕佩珂．中国粮食作物、经济作物、药用植物病虫原色图鉴．呼和浩特：远方出版社，1999"	"(1)轮作。(2)加强田间管理。(3)发病初期喷洒14％络氨铜水剂350倍液或30％碱式硫酸铜胶悬剂400倍液。"	"Sunflower bacterial  leaf Spot"	"ed00650"	"病菌可在种子及病残体上越冬，借风雨、灌溉水传播蔓延。雨后易见此病发生和蔓延。"	"agridata/images/中国农业有害生物数据库/中国经济作物细菌病害数据库/向日葵细菌性叶斑病.jpg"
"73"	"叶"	"我国河南、山东、云南、贵州、湖北、安徽、台湾均有分布。"	"从苗期至开花期均可发生。发病初期，叶片边缘黄化，后向中脉扩展，严重的整个叶脉都变为黄色，侧脉则保持暗绿色、网状。叶片只有中脉伸长而形成狭长剑状叶片。植株顶端的生长受到抑制，呈现矮化或丛枝状，根部常变粗，稍短。植株的下部叶片有时变黄。"	"细菌"	"烟草剑叶病"	"枯草芽孢杆菌"	"Bacillus cereus Frankland and Frankland"	"烟草"			"Bacillus cereus Frankland and Frankland称枯草芽孢杆菌。菌体杆状，有芽孢，革兰氏染色阳性，大小3．0～5．0×1．0～1．2(µm)。在培养基上产生光滑或粗糙的菌体。光滑的菌体周生鞭毛多根，能活动；粗糙的菌体则多不能活动。用该菌的培养液刺激烟草后，能产生典型剑叶症状。该菌在病株根际的土壤中数量很大。新近研究发现：异亮氨酸是引致该病剑叶症状的直接原因，且异亮氨酸的积累与细菌分泌的毒素破坏了寄主的正常氮素代谢。"	"吕佩珂．中国粮食作物、经济作物、药用植物病虫原色图鉴．呼和浩特：远方出版社，1999"	"(1)增施有机肥，改良土壤，改善土壤理化性状，提高土壤排水能力，防止烟田积水，满足烟草生长需要，发病后补施氮肥可减轻症状。(2)加强田间管理。干旱年份及时灌溉和追肥。(3)秋耕时每667m 2 施用硫磺2kg，可减轻下一年发病。"		"ed00651"	"病原细菌可在土壤中长期存活，一般不引起病害。只有在该菌分泌毒素破坏寄主正常代谢、造成异亮氨酸积累达一定量时，才能引致烟草形成剑叶症状。多数认为，土壤潮湿、通气性差、排水不良或土壤盐碱、氮素缺乏时易发病。土温偏高、35℃以上发病重。土温低于21℃症状不明显。土壤结构不好，整地粗糙、排水不良或初开荒的烟田易发病。"	"agridata/images/中国农业有害生物数据库/中国经济作物细菌病害数据库/烟草剑叶病.jpg"
"74"	"茎"	"我国华北、华南、西南烟区均有发生。"	"在烟田该病常与青枯病混合发生，有些地区为害较重。苗期、成株期均可受害。苗期染病多始于叶片，经叶脉、叶柄传到茎部，致茎基部变黑腐烂，形成空胫状，烟农称其为“黑心”、“倒苗”、“烂根”等。成株期染病多在抹杈或打顶时，从断口处开始发病，并沿髓部向下扩展，造成髓部组织腐烂而出现空胫，引起植株顶叶凋萎、叶片下垂或脱落。叶上发病后现暗绿色斑点，后期叶肉消失，残存叶脉。"	"细菌"	"烟草空胫病"	"胡萝卜软腐欧文氏菌胡萝卜软腐致病型"	"Erwinia carotovora subsp．carotovora(Jones)Bergeyet al．"	"除为害烟草外，还侵染十字花科、茄科、百合科、伞形花科及菊科植物。"			"Erwinia carotovora subsp．carotovora(Jones)Bergeyet al．称胡萝卜软腐欧文氏菌胡萝卜软腐致病型，属细菌。此菌在培养基上的菌落灰白色，圆形或不定形。菌体短杆状，大小2．2～3．0×0．5～1．0(µm)，周生鞭毛2～8根，无荚膜，不产生芽孢，革兰氏染色阴性。本菌生长发育最适温度25～30℃，最高40℃，最低2℃。致死温度50℃经10分钟，在pH5．3～9．2均可生长，其中pH7．2最适。不耐光或干燥，在日光下曝晒2小时，大部分死亡。在脱离寄主的土中只能存活15天左右，通过猪的消化道后则完全死亡。"	"吕佩珂．中国粮食作物、经济作物、药用植物病虫原色图鉴．呼和浩特：远方出版社，1999"	"(1)苗床及烟田均应与棉花或禾本科作物进行3年以上轮作。(2)加强苗床管理。苗床应选在高燥平坦地块，出苗后及时间苗，间距适当，少浇水，科学蹲苗，及时揭膜。防止苗期温度过高、湿度过大而引发该病。田间提倡施用无菌肥料，发现病株要及时拔除，携出田外集中深埋或烧毁，病穴撒少量生石灰进行消毒。(3)发病初期喷洒硫酸链霉素或新植霉素4000倍液、50％琥胶肥酸铜(DT杀菌剂)胶悬剂600倍液、12％绿乳铜乳油600倍液、47％加瑞农可湿性粉剂800倍液、77％可杀得可湿性粉剂500倍液、1：1：160倍式波尔多液。"		"ed00652"	"该菌在自然界广泛分布，可在土壤中或烟株上存活，遇有植株上有伤口时，通过薄壁细胞侵入，并在其内迅速繁殖，分泌出果胶酶，造成软腐。一般受害部位经48小时就能发病，经7天使植株完全腐败坏死。该菌主要通过土壤及昆虫、人工打顶抹杈时造成伤口传播蔓延。高温利其侵染，高湿及阴雨利其扩展、流行，植株幼嫩、叶内含水量高易发病，烟草与蔬菜间作发病重。"	"agridata/images/中国农业有害生物数据库/中国经济作物细菌病害数据库/烟草空胫病.jpg"
"75"	"全株"	"我国浙江、福建、广东、广西、贵州、湖南、台湾均有发生，近年河南、陕西、山东、辽宁也有发现。"	"初发病时，病株多向一侧枯萎，拔出后可见发病的一侧支根变黑腐烂，未显症的一侧根系大部分正常。有的先在叶片支脉间局部叶肉产生病变，茎上出现长形黑色条斑，有的条斑扩展到病株顶部或枯萎的叶柄上。发病中期全部叶片萎蔫，条斑表皮变黑腐烂，根部也变黑腐烂，横剖病茎用力挤压切口，从导管溢出黄白色菌脓，病株茎和叶脉导管变黑。后病菌侵入髓部，茎髓部呈蜂窝状或全部腐烂形成空腔，仅留木质部。"	"细菌"	"烟草青枯病"	"青枯假单胞杆菌"	"Pseudomonas solanacearum(E．F．Smith)Smith"	"烟草"			"Pseudomonas solanacearum(E．F．Smith)Smith  称青枯假单胞杆菌，属细菌。菌体杆状，两端钝圆，大小0．9～2×0．5～0．8(µm)，有1～3根鞭毛，多单极生，无荚膜，革兰氏染色阴性，好气性。病菌生长温限18～37℃，30～35℃最适。52℃经10分钟致死。最适pH6．6。该菌已鉴别出5个小种及5个生物型，侵染烟草的菌株为小种1和生物型I、Ⅲ、Ⅳ，自然条件下，生物型也常变化。"	"吕佩珂．中国粮食作物、经济作物、药用植物病虫原色图鉴．呼和浩特：远方出版社，1999"	"(1)因地制宜选用抗青枯病的品种如夏抗1号、夏抗3号、Cokerl76、Va707、Va770、Nc89、Nc2326、台烟、抵字101、G80、TT6、K394、C411、贝尔93、莱姆森、柯克316、柯克319等。(2)与禾本科作物进行3年以上的轮作。(3)早播早栽，发病高峰躲过雨季可减少受害。(4)提倡施用酵素菌沤制的堆肥，不要用病株沤肥。注意增施硼肥。氮肥提倡用硝态氮，不用氨态氮。(5)加强管理，田间发现病株及时拔除后用生石灰消毒病穴。采用高畦栽培，雨后及时排水，防止湿气滞留。(6)发病初期喷洒或浇灌硫酸链霉素4000倍液或14％络氨铜水剂300倍液、77％可杀得微粒可湿性粉剂600倍液、47％加瑞农可湿性粉剂700～800倍液。灌根时，每株用对好的药液400～500ml，隔10天1次，连灌2～3次。"	"Tobacco bacterial wilt"	"ed00653"	"病原细菌在病残体中可存活7个月，病菌落入土壤中或在堆肥中越冬。该菌在不同土壤中存活时间差异很大，有的很短，有的长达25年。病菌从根部伤口侵入，产生胞外多糖(EPS)，在菌体外形成胶状层，堵塞木质部纹孔膜，使病株萎蔫。此外，聚半乳糖醛酸酶可导致病组织变褐。病菌进入维管束后分泌出果胶酶，溶解寄主细胞中胶层，致寄主皮层及髓部组织腐烂死亡，且在茎基部形成空腔。在田间病菌借灌溉水及雨水和人畜及工具带菌传播。我国南方发病较重。品种间抗病性有差异。"	"agridata/images/中国农业有害生物数据库/中国经济作物细菌病害数据库/烟草青枯病.jpg"
"76"	"主要为害叶片、蒴果、萼片、茎部等"	"全国普遍发生"	"多发生在生长后期，主要为害叶片、蒴果、萼片、茎部等。叶片染病在叶片上产生多角形至不规则形黑褐色病斑，边缘明显，周围没有明显的黄色晕圈，有的病斑扩展至1～2cm，四周色深于中间，常现多重云形轮纹。湿度大时病部表面溢有菌脓，干燥条件下病斑破裂或脱落。茎、蒴果、萼片染病产生黑褐色凹陷斑，与野火病难于区别。"	"细菌"	"烟草细菌角斑病"	"丁香假单胞杆菌角斑专化型"	"Pseudomonas syringae pv．angula (Frorme  et al．)Holland异名P．angulata"	"烟草"			"Pseudomonas syringae pv．angula (Frorme  et al．)Holland异名P．angulata称丁香假单胞杆菌角斑专化型。菌体杆状，单极或双极生鞭毛1～6根，革兰氏染色阴性，不产生荚膜和芽孢，病菌生长适温为24～28℃，52℃湿热经6分钟致死，不产生毒素。"	"吕佩珂．中国粮食作物、经济作物、药用植物病虫原色图鉴．呼和浩特：远方出版社，1999"	"(1)提倡与水稻、棉花、玉米等禾本科作物进行3年以上轮作。(2)选用优良烟种。用l％硫酸铜液或2％的43％福尔马林消毒10分钟，用清水冲洗干净后播种。(3)选用未种过烟草的地块育苗，施用酵素菌沤制的堆肥或腐熟的有机肥，采用配方施肥技术，培育壮苗。(4)根据土壤和地力合理密植，一般每667m 2 栽植1200～1400株为宜，做到科学灌水施肥，避免偏施、过施氮肥，增施钾肥，做到适时、适度打顶，最好在初花期开始打顶，每株留叶18～22片。病害发生初期及早摘除病叶。(5)田间发现病株后，根据天气情况及时喷洒72％农用链霉素或硫酸链霉素200mg／kg或50％琥胶肥酸铜(DT杀菌剂)胶悬剂500倍液、12％绿乳铜乳油600倍液、77％可杀得可湿性粉剂500倍液、47％加瑞农可湿性粉剂800倍液、1：1：160倍式波尔多液。"	"Tobacco  bacterial angular leaf spot"	"ed00654"	"病菌在病残体或种子上越冬，也能在一些作物和杂草根系附近存活，成为翌年该病的初侵染源。田间的病菌主要靠风雨及昆虫传播。苗期即可染病，造成大片死苗。烟苗栽到大田后，随气温上升或6～8月多雨，尤其是暴风雨，造成烟株及叶片相互碰撞或摩擦，产生大量伤口，病菌就会通过伤口或从气孔、水孔侵入烟叶，引致发病。条件适宜时进行多次再侵染。几天内即可使叶片破烂枯焦。栽植过密、植株郁蔽、湿气滞留及旋用氮肥过多易发病，长期连作的烟田或田间大水漫灌，雨多造成积水田块发病重。"	"agridata/images/中国农业有害生物数据库/中国经济作物细菌病害数据库/烟草细菌角斑病.jpg"
"78"	"根部"		"主要为害油菜根部，主根或侧根膨大成纺锤状或指形至不规则形的肿瘤，后肿瘤表皮变暗粗糙，地上部生长不良，造成叶片变黄萎蔫。"	"细菌"	"油菜根肿病"	"芸苔根肿菌"	"Plasmodiophora brassicae Woron。"	"油菜"			"Plasmodiophora brassicae Woron。称芸苔根肿菌，属粘菌。休眠孢子囊在寄主细胞里形成，球形或卵形，壁薄，无色，单胞，大小4．6～6．0×1．6～4．6(µm)，萌发产生游动孢子。游动孢子洋梨形或球形，直径2．5～3．5µm，前端具两根长短不等的鞭毛，在水中能游动，静止后呈变形体状，从油菜的根毛侵入寄主细胞内，经过一系列演变和扩展，从根部皮层进入形成层，刺激寄主薄壁细胞分裂、膨大，致根系形成肿瘤，最后病菌又在寄主细胞内形成大量休眠孢子囊，肿瘤烂掉后，休眠孢子囊进入土中越冬。"	"吕佩珂．中国粮食作物、经济作物、药用植物病虫原色图鉴．呼和浩特：远方出版社，1999"	"(1)实行3年以上轮作，避免在低洼积水地或稻麦田改油菜田或酸性土壤上种油菜。(2)育苗移栽的油菜采用无病土育苗或播前用福尔马林或五氯硝基苯消毒苗床，方法参照猝倒病。(3)改良土壤，结合整地在酸性土中每667m 2 施消石灰100～150kg，并增施有机肥。(4)加强栽培管理，及时排除田间积水，认真拔除病株并携出田外烧毁，在病穴四周撤消石灰，以防病菌蔓延。(5)必要时，用40％五氯硝基苯粉剂500倍悬浮液灌根，每株0．4～0．5L，或667m 2 用40％五氯硝基苯2～3kg拌40～50kg细土，开沟施于定植穴后再定植油菜。"	"Rape plasmodiophora brassicae"	"ed00656"	"病菌以休眠孢子囊在土壤中或粘附在种子上越冬，并可在土中存活10～15年。孢子囊借雨水、灌溉水、害虫及农事操作等传播，萌发产生游动孢子侵入寄主，经10天左右根部长出肿瘤。病菌在9～30℃均可发育，适温23℃。适宜相对湿度50％～98％。土壤含水量低于45％病菌死亡。适宜pH6．2，pH7．2以上发病少。一般低洼及水改旱田后或氧化钙(CaO)不足发病重。"	"agridata/images/中国农业有害生物数据库/中国经济作物细菌病害数据库/油菜根肿病.jpg"
"79"	"主要为害叶、茎和角果"		"幼苗、成株均可发病。叶片染病现黄色“V”字型斑，叶脉黑褐色，叶柄暗绿色水渍状，有时溢有黄色菌脓，病斑扩展致叶片干枯。抽薹后主轴上产生暗绿色水浸状长条斑，湿度大时溢出大量黄色菌脓，后变黑褐色腐烂，主轴萎缩卷曲，角果干秕或枯死。角果染病产生褐色至黑褐色斑，稍凹陷，种子上生油浸状褐色斑，局限在表皮上。该病可致根、茎、维管束变黑，后期部分或全株枯萎。"	"细菌"	"油菜黑腐病"	"油菜黄单胞菌油菜致病变种(十字花科蔬菜黑腐致病变种)"	"Xanthomonas  campestris  pv．campestris(Pammal)Dowson"	"油菜"			"Xanthomonas  campestris  pv．campestris(Pammal)Dowson称油菜黄单胞菌油菜致病变种(十字花科蔬菜黑腐致病变种)，属细菌。异名X．campestris(Pammal)Dowson。菌体杆状，大小0．7～3．0×0．4～0．5(µm)，极生单鞭毛，无芽孢，具荚膜，菌体单生或链生。革兰氏染色阴性。在牛肉汁琼脂培养基上菌落近圆形，初呈淡黄色，后变腊黄色，边缘完整，略凸起，薄或平滑，具光泽，老龄菌落边缘呈放射状。病菌生长发育最适温度25～30℃，最高39℃，最低5℃，致死温度51℃经10分钟，耐酸碱度范围pH6．1～6．8，pH6．4最适。"	"吕佩珂．中国粮食作物、经济作物、药用植物病虫原色图鉴．呼和浩特：远方出版社，1999"	"(1)种植抗病品种。(2)与菲十字花科蔬菜进行2～3年轮作。(3)从无病田或无病株上采种。(4)种子消毒100ml水中加入0．6ml醋酸、2．9ml硫酸锌溶解后温度控制在39℃，浸种20分钟，冲洗3分钟后晾干播种，也可用45％代森铵水剂300倍液浸种15～20分钟，冲洗后晾干播种；或用50％琥胶肥酸铜可湿性粉剂按种子重量的0．4％拌种可预防苗期黑腐病的发生。此外还可用农抗751杀菌剂100倍液15ml浸拌2009种子，吸附后阴干；或每kg种子用漂白粉10～20g有效成分)加少量水，将种子拌匀后，放入容器内封存16小时。均能有效地防治十字花科蔬菜种子上携带的黑腐病菌。(5)加强栽培管理。适时播种，不宜过早，合理浇水，适期蹲苗，注意减少伤口，收获后及时清洁田园。(6)发病初期喷洒72％农用硫酸链霉素可溶性粉剂3500倍液或新植霉素100～200mg／kg、氯霉素50～100mg／kg、14％络氨铜水剂350倍液、12％绿乳铜乳油600倍液。但对铜剂敏感的品种须慎用。"	"Rape black rot"	"ed00657"	"该菌在种子上或遗留在土壤中的病残体内及采种株上越冬。如播带病种子，幼苗出土时依附在子叶上的病菌从子叶边缘的水孔或伤口侵入，引起发病。成株叶片染病，病原细菌在薄壁细胞内繁殖，再迅速进入维管束，引起叶片发病，再从叶片维管束蔓延至茎部维管束，引致系统侵染。采种株染病，细菌由果柄处维管束侵入，进入种子皮层或经荚皮的维管束进入种脐，致种内带菌。此外也可随病残体碎片混入或附着在种子上，致种外带菌，病菌在种子上可存活28个月，成为远距离传播的主要途径。在生长期主要通过病株、肥料、风雨或农具等传播蔓延。 一般与十字花科连作，或高温多雨天气及高湿条件，叶面结露、叶缘吐水，利于病菌侵入而发病。平均气温15℃时开始发病，15～28℃发病重，气温低于8℃停止发病，降雨20～30mm以上发病呈上升趋势，光照少发病重。此外，肥水管理不当，植株徒长或早衰，寄主处于感病阶段，害虫猖獗或暴风雨频繁发病重。"	"agridata/images/中国农业有害生物数据库/中国经济作物细菌病害数据库/油菜黑腐病.jpg"
